Title	Price	Links	Diện tích (m2)	Số phòng ngủ	Số phòng WC	Địa chỉ	Description	Chỗ để xe hơi	Đang cho thuê	CSVC xung quanh	Mặt tiền	Số tầng	ExtractedTitle	Address1	Address2	Diện tích sử dụng
hẻm 6m 5x15 lê đức thọ 2 lầu p16 gò vấp	8.8	https://batdongsan.vn/hem-6m-5x15-le-duc-tho-2-lau-p16-go-vap-r261428	75.0	4.0	5.0		"hẻm 6m hot 5x15 lê đức thọ 2 lầu p16 gò vấp

+ 5x15 3 lầu kiên cố 4pn, 5wc hẻm 6m vỉa hè, oto vào nhà, ở yên tĩnh
+ an ninh, dân trí cao, gần mặt tiền...8,8 tỷ
+ tiện ra nguyễn văn lượng, phan văn trị..."	False	False	False	True	2.2	hẻm Lê Đức Thọ, Phường 16, Quận Gò Vấp	hẻm Lê Đức Thọ, Phường 16, Quận Gò Vấp	hẻm Lê Đức Thọ, Phường 16, Quận Gò Vấp	165.0
chỉ 71tr/m2, 5x15m,bán nhà hxh v3 nguyên hồng bình thạnh, nhỉnh 5 tỷ	5.85	https://batdongsan.vn/chi-71trm2-5x15mban-nha-hxh-v3-nguyen-hong-binh-thanh-nhinh-5-ty-r261427	76.0			Thành phố Hồ Chí Minh	"chỉ 71tr/m2, 5x15m,bán nhà hxh v3 nguyên hồng bình thạnh, nhỉnh 5 tỷ

????ts: 23vc002_36

????gọi ngay vân nhà to - 0901248068 (call, zalo, viber) - 24/7
—------------------------
+vị trí đẹp, giáp bình thạnh, phú nhuận, quận 1 15p, cách phạm văn đồng chỉ 2p, vào sân bay 5p, đi lê quang định, nơ trang long, phan văn trị, nguyễn văn đậu gần.
+ khu vực an ninh, yên tĩnh, dân cư văn minh, gần emart, trường học các cấp, ngân hàng, chợ, tiện ích đầy đủ.
+ kết cấu 2 tầng btct 3pn, 3wc, sân để xe, ban công, giếng trời thoáng.
+ nhà rất thoáng mát, rộng rãi vào ở rất yên tĩnh, cực kỳ thoải mái.
+ sổ đẹp hoàn công đầy đủ, công chứng ngay.

bán nhà mặt tiền lê quang định, gò vấp;bán nhà 219 lê quang định"	False	False	True	True	2.0	HXH V3 Nguyên Hồng, Bình Thạnh	Thành phố Hồ Chí Minh	HXH V3 Nguyên Hồng, Bình Thạnh	152.0
hiếm 4tầngx48m nhà nguyễn chí thanh phân lô bàn cờ oto vào nhà kinh doanh 9tỷ	9.0	https://batdongsan.vn/hiem-4tangx48m-nha-nguyen-chi-thanh-phan-lo-ban-co-oto-vao-nha-kinh-doanh-9ty-r261423	48.0				"nhà nguyễn chí thanh thuận tiện di chuyển các tuyến phố lớn láng, huỳnh thúc kháng, chùa láng, la thành, kim mã, đào tấn, phạm huy thông, trúc khê.
nhà dân xây btct cực kỳ chắc chắn, nội thất xịn sò,thiết kế hiện đại, nhà 2 mặt thoáng trước sau, thuộc khu phân lô ô bàn cờ oto chạy vòng quanh, khu vực dân trí cao, nhiều quan chức, hiện đang cho thuê 20tr/tháng. tiện ích quanh nhà ko thiếu gì.
sổ đỏ phân lô vuông vắn cất két sẵn sàng giao dịch
liên hệ đức thế để được tư vấn hỗ trợ tận tâm. 0987244402"	False	True	True	False	4.0	đường Nguyễn Chí Thanh	đường Nguyễn Chí Thanh	đường Nguyễn Chí Thanh	192.0
bán gấp nhà mặt tiền q3- khu vip- 31m2- nở hậu- 2 tầng- nhỉnh 4 tỷ.	4.5	https://batdongsan.vn/ban-gap-nha-mat-tien-q3-khu-vip-31m2-no-hau-2-tang-nhinh-4-ty-r261422	31.0	2.0	2.0	An Dương Vương	"bán gấp nhà mặt tiền q3- khu vip- 31m2- nở hậu- 2 tầng- nhỉnh 4 tỷ.
mt 11
vị trí tuyệt đẹp, khu buôn bán sầm uất, gần kỳ đồng, ga xe lửa.
tiện ích khỏi bàn, giao thông thuận tiện, gần ngã 7, cách q1 chỉ 5 phút.
dt : 31m2 ( nở hậu )
ngang đẹp 3.5m , sổng vuông nở hậu 3.8m tài lộc đầy nhà.
chủ đang cho thuê kinh doanh 12tr/tháng.
pháp lý sạch, công chứng nhanh.
lh: 0901846487, a huy."	False	True	True	True	1.6	Quận 3	An Dương Vương	Quận 3	49.6
cực hiếm - nhà đẹp - thoáng mát- trung tâm quận ba đình	4.35	https://batdongsan.vn/cuc-hiem-nha-dep-thoang-mat-trung-tam-quan-ba-dinh-r261421	35.0	5.0	5.0		"nằm ở vị trí đắc địa, đi lại thuận tiện lên các khu trung tâm hà nội, cách mặt đường đào tấn 100m. ngõ rộng, thông thoáng
nhà thiết kế đẹp, bắt mắt, nội thất đầy đủ.
nhà cực kỳ thoáng mát. mát về mùa hè, ấm về mùa đông
tầng nào cũng có ban công rất đẹp.
diện tích: 35m
- tầng 1: 1 phòng khách, wc.
- tầng 2, là phòng ăn
- tầng 3,4, 5 mỗi tầng 1 pn rộng, 1 vs khép kín
- tầng 6: 1 phòng thờ và 1 sân phơi
sổ đỏ giao ngay"	False	False	True	True	5.0	đường Đào Tấn, Quận Ba Đình	đường Đào Tấn, Quận Ba Đình	đường Đào Tấn, Quận Ba Đình	175.0
bình chánh, biệt thự view sông, mặt tiền vườn thơm, dt 10x30m	7.6	https://batdongsan.vn/binh-chanh-biet-thu-view-song-mat-tien-vuon-thom-dt-10x30m-r261420	248.0	3.0	2.0	Vườn Thơm, xã Bình Lợi, huyện Bình Chánh, tp.HCM	"lh tâm bđs tel / zalo 0909 269 706
23147023bt mô tả
- chính chủ bán căn biệt thự view sông, đường vườn thơm, vị trí rất gần chợ cầu xáng đường trần văn giàu, chỉ cách 1km, tiện ích đầy đủ không thiếu gì, giao thông cực kỳ thuận tiện di chuyển về trong thành phố...
- căn biệt thự thuộc mặt tiền chính vườn thơm, đường nhựa rộng 2 làn xe rộng 16m.
- khuôn viên đất 10 x 30m, 2 sổ vuông vức, đẹp cn 248m2 full thổ cư.
- kết cấu biệt thự 1 trệt 1 lầu sân thượng, công năng sân để ô tô, 2 gian nhà bao gồm đến 2 phòng khách và 3 phòng ngũ...
- hướng đất: đông đông nam.
- pháp lý chuẩn, sổ hồng hoàn công đủ 3 tầng, tâm làm việc chính chủ.
- giá chỉ 7 tỷ 600 triệu.
- hình ảnh thực, giá trị thật. luôn luôn tận tâm hổ trợ. hãy gọi ngay cho tâm bđs."	True	False	True	True	2.8	đường Vườn Thơm, Huyện Bình Chánh	Vườn Thơm, xã Bình Lợi, huyện Bình Chánh, tp.HCM	đường Vườn Thơm, Huyện Bình Chánh	694.4
bán nhà lâm du bồ đề quận long biên hà nội	26.0	https://batdongsan.vn/ban-nha-lam-du-bo-de-quan-long-bien-ha-noi-r261418	110.0	4.0	4.0		"♦️ diện tích sổ đỏ 93m4, thực tế 110m2. mặt tiền 8m.
♦️nhà thiết kế kiến trúc biệt thự châu âu 2 mặt thoáng.
♦️ thiết kế:
+ tầng 1: sân vườn, tiểu cảnh, tranh phong cảnh,... độc đáo. gara ô tô, phòng khách, bếp.
+ tầng 2, 3: mỗi tầng 2 phòng ngủ khép kín.
+ tầng 4: phòng thờ, sân phơi.
♦️ gia chủ xây để ở rất tâm huyết, đầu tư rất tốn kém:
+ cổng, lan can, ban công toàn nhôm đúc.
+ trang thiết bị nội thất toàn hàng cao cấp: salon gỗ óc chó, bàn ăn gỗ sồi nga, thiết bị vệ sinh cao cấp, vách kính tắm, nóng lạnh, điều hòa,...
+ hệ thống cửa và cầu thang gỗ lim.
♦️ vị trí có 102, trước nhà đỗ được nhiều ô tô. gần hồ sinh thái, gần bể bơi, ngõ thông tứ phía bồ đề - lâm du - hồng tiến."	True	False	False	True	4.0	đường Lâm Du, Bồ Đề, Quận Long Biên, Hà Nội	đường Lâm Du, Bồ Đề, Quận Long Biên, Hà Nội	đường Lâm Du, Bồ Đề, Quận Long Biên, Hà Nội	440.0
bán chdv 15 phòng, dt 140m2. p, linh tây thủ đức, giá 10,7 tỷ giá 10,7 tỷ	10.7	https://batdongsan.vn/ban-chdv-15-phong-dt-140m2-p-linh-tay-thu-duc-gia-107-ty-gia-107-ty-r261409	140.0	15.0	15.0	Đường Tâm Tâm Xã, Phường Linh Tây, Quận Thủ Đức, TP HCM	"bán chdv 15 phòng, dt 140m2. p, linh tây thủ đức, giá 10,7 tỷ
giá 10,7 tỷ có sẵn thu nhập 50 triệu mỗi tháng ( chưa tính điện nước ) - giá không thể tốt hơn

cực víp . dành tặng khách đầu tư lâu dài ! đã cho thuê kín phòng
- diện tích đất: 114,6m2 ( thực tế sd 140m2 ngang 6.35m x 22m. )
- xây dựng 1 trệt 1 lững 2 lầu sân thượng ( hoàn công đầy đủ )
- thiết kế thành 15 phòng trọ cao cấp, hẻm trải nhựa xe hơi vào tận sân nhà
- ngay trung tâm quận tđ cũ, phường linh tây tp thủ đức. cách trung tâm thương mại chợ thủ đức chỉ 200m
- hiện tại đã có sẵn nguồn thu nhập 50tr/tháng. nếu a/c chuyển qua khai thác làm dạng ký túc xá sẽ thu nhập trên 80tr/tháng
- giá bán: 10,7 tỷ ( giá cũ 11 tỷ )
( bao giá tốt nhất thị trường )
liên hệ : 0898 408 677 xem nhà , làm việc chính chủ"	True	False	True	False	6.2	Phường Linh Tây, Quận Thủ Đức	Đường Tâm Tâm Xã, Phường Linh Tây, Quận Thủ Đức, TP HCM	Phường Linh Tây, Quận Thủ Đức	868.0
bán nhà tại thành phố thái nguyên	5.0	https://batdongsan.vn/ban-nha-tai-thanh-pho-thai-nguyen-r261404	296.0	4.0	3.0	Số nhà 25 ngõ 96a - Đường Lương Thế Vinh - Quang trung - Thái NGuyên	cần bán nhà khu dân cư dân trí cao an toàn. đường vào rộng 5m. sạch sẽ. an ninh tốt vì toàn giáo viên về hưu.	False	False	False	False	1.0	Thành phố Thái Nguyên	Số nhà 25 ngõ 96a - Đường Lương Thế Vinh - Quang trung - Thái NGuyên	Thành phố Thái Nguyên	296.0
bán nhà phân lô mp giảng võ,lô góc,vỉa hè,kinh doanh,27m2x2t,giá 7.45 tỷ	7.45	https://batdongsan.vn/ban-nha-phan-lo-mp-giang-volo-gocvia-hekinh-doanh27m2x2tgia-745-ty-r261403	28.0				"+ nhà 2 tầng cũ xác định bán đất.
+ nhà lô góc nên từ tầng 2 đua ra thoải mái.
+ nhà mặt phố xây 5 tầng kinh doanh đa dạng.
+ phố giảng võ cực kì hiếm nhà bán.
-vị trí cực đẹp, sổ vuông vắn.
-liên hệ trực tiếp a tuyên 0969945393 (mtg)"	False	False	False	True	2.0	phân lô MP Giảng Võ	phân lô MP Giảng Võ	phân lô MP Giảng Võ	56.0
